_id,colCode,colName,branCode,branName
6457ad9abd452186e59e30ab,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30a5,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SGEE1,B.Sc. Geography (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30b3,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e30b5,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",LTET1,B.A. Telugu Literature ( 1ST SHIFT )
6457ad9abd452186e59e30b8,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",SMAE2,B.Sc. Mathematics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30b2,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",AMUE1,B.A. Indian Music (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30c4,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3177,1021002,"Government Arts College, Udhagamandalam - 643 002",SWLE1,B.Sc.Wild Life Biology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30be,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",AHSE1,B.A. Historical Studies (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ae,1012002,"Queen Mary's College (Autonomous), Dr.Radhakrishnan Salai,  Mylapore, Chennai - 600 004.",AHST1,B.A. Historical Studies (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30d1,1012003,"Bharathi Womens College (Autonomous), No.1 Prakasam Salai, Chennai - 600108",CCOE2,B.Com. (Commerce) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30f1,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AECE2,B.A. Economics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30d9,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AHST1,B.A. Historical Studies / History  (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30f8,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30da,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30e3,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30fc,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SPBE1,B.Sc. Plant Biology & Plant Biotechnology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e30ff,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",SAZE1,B.Sc. Advanced Zoology & Biotechnology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e30f0,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",CCOE2,B.Com. (Commerce) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3105,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",CFME1,B.B.A. Business  Administration (Financial Management) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e310f,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",AHST1,B.A. Historical Studies (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3103,1011005,"Dr.Ambedkar Government Arts College (Autonomous), Vyasarpadi, Chennai - 600039",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3110,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e310c,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",AECE1,B.A. Economics (E/M ) ( 1ST SHIFT )
6457ad9abd452186e59e30e7,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3112,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e311e,1012006,"Quaid-E-Millath Government College for Women (Autonomous), Anna Salai, Chennai - 600002",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e30e9,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3125,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",CCOE1,B.Com. (General) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e312c,1011008,"Government Arts and Science College, Perumbakkam, Chennai -600131",CCSE1,B.Com. (Corporate Secretaryship) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3132,1011008,"Government Arts and Science College, Perumbakkam, Chennai -600131",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3126,1011007,"Government Arts and Science College, RK Nagar, Chennai - 600081",CCOT1,B.Com. (General) (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3138,1011010,"Government Arts and Science College, Thiruvottiyur, Chennai-600019",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3139,1011010,"Government Arts and Science College, Thiruvottiyur, Chennai-600019",CCAE1,B.Com. (C.A.) Commerce with Computer Applications (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e313c,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3142,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3143,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e314d,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",APOE1,B.A. Political Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3156,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3157,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",SITE1,B.Sc. Information Technology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e315b,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",CBAE1,B.B.A. Business Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3164,1021002,"Government Arts College, Udhagamandalam - 643 002",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e3169,1021002,"Government Arts College, Udhagamandalam - 643 002",AHIT1,B.A. History (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e316d,1021002,"Government Arts College, Udhagamandalam - 643 002",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3166,1021002,"Government Arts College, Udhagamandalam - 643 002",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e313b,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e3137,1011010,"Government Arts and Science College, Thiruvottiyur, Chennai-600019",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3144,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",APOT1,B.A. Political Science (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3183,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3184,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SCDE1,B.Sc. Costume Design & Fashion (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3186,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",CCAE1,B.Com. (Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e318a,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SMAT1,B.Sc. Mathematics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3179,1021002,"Government Arts College, Udhagamandalam - 643 002",CIBE2,B.Com. (International Business ) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e318c,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e318d,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3190,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3194,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",LENE1,B.A. English Literature  ( 1ST SHIFT )
6457ad9abd452186e59e30de,1013004,"Government Arts College for Men (Autonomous), Nandanam, Chennai - 600035",CHRE1,B.B.A. Business  Administration (Human Resource Development) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3197,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3199,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e315d,1021001,"Government Arts College (Autonomous), Coimbatore - 641018",LTAT2,B.A. Tamil Literature ( 2ND SHIFT )
6457ad9abd452186e59e3170,1021002,"Government Arts College, Udhagamandalam - 643 002",SECE1,B.Sc. Electronics & Communication System (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a6,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ac,1021005,"Government Arts College, Udumalpet - 642126",APOE1,B.A. Political Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a7,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",CCOE1,B.Com. (Commerce) (E//M) ( 1ST SHIFT )
6457ad9abd452186e59e3180,1021002,"Government Arts College, Udhagamandalam - 643 002",CCAE2,B.Com. (Computer Application) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31ad,1021005,"Government Arts College, Udumalpet - 642126",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ba,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",CCAE2,B.Com. (Computer Application) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e317d,1021002,"Government Arts College, Udhagamandalam - 643 002",SCSE2,B.Sc. Computer Science (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31a1,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e317f,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",LTAT1,B.A. Tamil  ( 1ST SHIFT )
6457ad9abd452186e59e31a2,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SBOT1,B.Sc. Botany  (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31bc,1021005,"Government Arts College, Udumalpet - 642126",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e319d,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31cc,1021007,"Government Arts and Science College, Mettupalayam - 641104",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c9,1021007,"Government Arts and Science College, Mettupalayam - 641104",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31bf,1021005,"Government Arts College, Udumalpet - 642126",CCAE2,B.Com. (Computer Application) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31d2,1021008,"Government Arts and Science College, Sathyamangalam -  638401",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31da,1021008,"Government Arts and Science College, Sathyamangalam -  638401",CBAE1,B.B.A. Business  Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e0,1021009,"Government Arts and Science College, Avinashi - 641654",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e3,1021009,"Government Arts and Science College, Avinashi - 641654",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31df,1021009,"Government Arts and Science College, Avinashi - 641654",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e5,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e31f5,1021012,"Government Arts and Science College, Gudalur - 643212",ABSE1,BSW (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31f3,1021011,"Government Arts and Science College, Thittamalai - 638458",AHIE1,B.A. History (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31fe,1021012,"Government Arts and Science College, Gudalur - 643212",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31f6,1021012,"Government Arts and Science College, Gudalur - 643212",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3206,1021013,"Government Arts and Science College, Valparai - 642127",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e320c,1021014,"Government Arts and Science College, Modakkurichi - 638104",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3215,1021015,"Government Arts and Science College, Pollachi-642002",SMAE1,B.Sc. Mathematics (E/M)  ( 1ST SHIFT )
6457ad9abd452186e59e3213,1021014,"Government Arts and Science College, Modakkurichi - 638104",CAPE1,B.B.A (C.A.). Business Administration with Computer Application-(E/M) ( 1ST SHIFT )
6457ad9abd452186e59e320e,1021014,"Government Arts and Science College, Modakkurichi - 638104",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e321a,1021016,"Government Arts and Science College, Thondamuthur- 641109",CPAE1,B.Com. Professional Accounting (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e321d,1021016,"Government Arts and Science College, Thondamuthur- 641109",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e321e,1021016,"Government Arts and Science College, Thondamuthur- 641109",SMAE1,B.Sc. Mathematics (E/M)  ( 1ST SHIFT )
6457ad9abd452186e59e321f,1022017,"Government Arts and Science College for Women,Puliyakulam, Coimbatore - 641045",LTAT1,B.A. Tamil Literature ( 1ST SHIFT )
6457ad9abd452186e59e3222,1022017,"Government Arts and Science College for Women,Puliyakulam, Coimbatore - 641045",SCSE1,B.Sc. Computer Science Shift- I ( 1ST SHIFT )
6457ad9abd452186e59e322a,1021019,"Government Arts and Science College, Thalavadi-638461",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e322b,1021019,"Government Arts and Science College, Thalavadi-638461",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e322c,1021019,"Government Arts and Science College, Thalavadi-638461",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3233,1031001,"Government Arts College (Autonomous), Salem - 636007",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e3239,1031001,"Government Arts College (Autonomous), Salem - 636007",CCPT1,B.Com. (Co-operation) (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3238,1031001,"Government Arts College (Autonomous), Salem - 636007",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e323d,1031001,"Government Arts College (Autonomous), Salem - 636007",CCAE1,B.Com. (Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e323e,1031001,"Government Arts College (Autonomous), Salem - 636007",CBAE1,B.B.A. Business  Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3245,1031001,"Government Arts College (Autonomous), Salem - 636007",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e324a,1031001,"Government Arts College (Autonomous), Salem - 636007",SMAT1,B.Sc. Mathematics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3248,1031001,"Government Arts College (Autonomous), Salem - 636007",SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e324f,1031001,"Government Arts College (Autonomous), Salem - 636007",SCAE1,B.C.A. Bachelor of Computer Application (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e325a,1031001,"Government Arts College (Autonomous), Salem - 636007",AHIE2,B.A. History (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3266,1031002,"Government Arts College for Men,  Krishnagiri - 635001",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e326d,1031002,"Government Arts College for Men,  Krishnagiri - 635001",SMBE1,B.Sc. Microbiology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3258,1031002,"Government Arts College for Men,  Krishnagiri - 635001",AECT1,B.A. Economics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a5,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SFSE1,B.Sc. Food Science and Nutrition (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3188,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",CBAE1,B.B.A. Business Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31aa,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",CBAE2,B.B.A. Business  Administration (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e31ab,1021005,"Government Arts College, Udumalpet - 642126",CBAE1,B.B.A. Business  Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3185,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31a3,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SMBE1,B.Sc. Microbiology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ae,1021005,"Government Arts College, Udumalpet - 642126",CCAE1,B.Com. (Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31b2,1021005,"Government Arts College, Udumalpet - 642126",SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e318e,1021003,"Chikkanna Government Arts College, Tiruppur - 641602",SCHE1,B.Sc. Chemistry  (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31b4,1021005,"Government Arts College, Udumalpet - 642126",SPHT1,B.Sc. Physics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31bb,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",CCOE2,B.Com. (Commerce)  (E//M) ( 2ND SHIFT )
6457ad9abd452186e59e31be,1021005,"Government Arts College, Udumalpet - 642126",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e31c2,1021006,"Government Arts and Science College, Kangeyam - 638108",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e31c5,1021006,"Government Arts and Science College, Kangeyam - 638108",LENE1,B.A. English ( 1ST SHIFT )
6457ad9abd452186e59e31ce,1021007,"Government Arts and Science College, Mettupalayam - 641104",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e319f,1022004,"LRG Government Arts College for Women, Tiruppur - 641604",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d4,1021007,"Government Arts and Science College, Mettupalayam - 641104",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31cf,1021007,"Government Arts and Science College, Mettupalayam - 641104",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d6,1021008,"Government Arts and Science College, Sathyamangalam -  638401",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31d8,1021008,"Government Arts and Science College, Sathyamangalam -  638401",SVCE1,B.Sc. Visual Communication (E.M) ( 1ST SHIFT )
6457ad9abd452186e59e31db,1021008,"Government Arts and Science College, Sathyamangalam -  638401",SCHE1,B.Sc. Chemistry (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31dd,1021009,"Government Arts and Science College, Avinashi - 641654",LENE1,B.A. English Literature  ( 1ST SHIFT )
6457ad9abd452186e59e31de,1021009,"Government Arts and Science College, Avinashi - 641654",CIBE1,B.Com. (International Business ) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31e1,1021009,"Government Arts and Science College, Avinashi - 641654",CADE1,B.Com. (Business  Administration) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31fd,1021012,"Government Arts and Science College, Gudalur - 643212",SPHE1,B.Sc. Physics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3201,1021012,"Government Arts and Science College, Gudalur - 643212",SMBE1,B.Sc. Microbiology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ef,1021011,"Government Arts and Science College, Thittamalai - 638458",SMAT1,B.Sc. Mathematics (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3202,1021012,"Government Arts and Science College, Gudalur - 643212",SGEE1,B.Sc. Geography (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31fb,1021012,"Government Arts and Science College, Gudalur - 643212",CITE1,B.Com. (Information Technology) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3200,1021012,"Government Arts and Science College, Gudalur - 643212",SITE1,B.Sc. Information Technology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31fc,1021012,"Government Arts and Science College, Gudalur - 643212",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3204,1021013,"Government Arts and Science College, Valparai - 642127",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3205,1021013,"Government Arts and Science College, Valparai - 642127",CBAE1,B.B.A. Business  Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e320d,1021014,"Government Arts and Science College, Modakkurichi - 638104",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3212,1021014,"Government Arts and Science College, Modakkurichi - 638104",CCAE1,B.Com. (C.A.) Commerce with Computer Applications-(E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3219,1021016,"Government Arts and Science College, Thondamuthur- 641109",CCAE1,B.Com. (C.A.) Commerce with Computer Applications ( 1ST SHIFT )
6457ad9abd452186e59e31e4,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3221,1022017,"Government Arts and Science College for Women,Puliyakulam, Coimbatore - 641045",SMAE1,B.Sc. Mathematics (E/M)  ( 1ST SHIFT )
6457ad9abd452186e59e3220,1022017,"Government Arts and Science College for Women,Puliyakulam, Coimbatore - 641045",LENE1,B.A. English Literature ( 1ST SHIFT )
6457ad9abd452186e59e3236,1031001,"Government Arts College (Autonomous), Salem - 636007",AHIE1,B.A. History (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e31ec,1021010,"Puratchi Thalaivi Amma Government Arts and Science College, Palladam - 641664",CCAE1,B.Com. ( Computer Application) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e323b,1031001,"Government Arts College (Autonomous), Salem - 636007",CCPE1,B.Com. (Co-operation) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3244,1031001,"Government Arts College (Autonomous), Salem - 636007",SCHT1,B.Sc. Chemistry (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3240,1031001,"Government Arts College (Autonomous), Salem - 636007",APAE1,B.A. Public Administration (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3250,1031001,"Government Arts College (Autonomous), Salem - 636007",LTAT2,B.A. Tamil ( 2ND SHIFT )
6457ad9abd452186e59e3247,1031001,"Government Arts College (Autonomous), Salem - 636007",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3249,1031001,"Government Arts College (Autonomous), Salem - 636007",SMAE1,B.Sc. Mathematics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3263,1031001,"Government Arts College (Autonomous), Salem - 636007",CCPE2,B.Com. (Co-operation) (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3251,1031001,"Government Arts College (Autonomous), Salem - 636007",SCAE2,B.C.A. Bachelor of Computer Application (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3261,1031002,"Government Arts College for Men,  Krishnagiri - 635001",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3267,1031002,"Government Arts College for Men,  Krishnagiri - 635001",SSTE1,B.Sc. Statistics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e326a,1031002,"Government Arts College for Men,  Krishnagiri - 635001",CBAE2,B.B.A. Business  Administration (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e326b,1031001,"Government Arts College (Autonomous), Salem - 636007",SMAE2,B.Sc. Mathematics (E/M) ( 2ND SHIFT )
6457ad9abd452186e59e3265,1031002,"Government Arts College for Men,  Krishnagiri - 635001",SCSE1,B.Sc. Computer Science (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3270,1031002,"Government Arts College for Men,  Krishnagiri - 635001",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3279,1031003,"Government Arts College, Dharmapuri - 636705",AECE1,B.A. Economics (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3271,1031003,"Government Arts College, Dharmapuri - 636705",LTAT1,B.A. Tamil ( 1ST SHIFT )
6457ad9abd452186e59e327a,1031003,"Government Arts College, Dharmapuri - 636705",ABSE1,BSW (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e327d,1031003,"Government Arts College, Dharmapuri - 636705",CCOE1,B.Com. (Commerce) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e327c,1031003,"Government Arts College, Dharmapuri - 636705",CCPE1,B.Com. (Co-operation) (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3284,1031003,"Government Arts College, Dharmapuri - 636705",SBOE1,B.Sc. Botany (E/M) ( 1ST SHIFT )
6457ad9abd452186e59e3287,1031003,"Government Arts College, Dharmapuri - 636705",SZOT1,B.Sc. Zoology (T/M) ( 1ST SHIFT )
6457ad9abd452186e59e3289,1031003,"Government Arts College, Dharmapuri - 636705",SZOE1,B.Sc. Zoology (E/M) ( 1ST SHIFT )
